LDA1,target
-1.4448906049272539,0
0.7479352662868679,1
1.0270445902390795,1
0.26991522733484585,1
0.4960086580039432,1
0.672386061871304,1
0.6272342391635818,1
0.6592006573766056,1
-0.7345173067324345,0
2.429297738643101,1
-0.9624664113220208,0
0.326771563646441,1
0.6811609342213171,1
-0.453486079122387,0
1.9263646179669145,1
0.9819718405338225,1
0.5924291675345632,1
0.11874704397173358,1
2.0435855758140553,1
0.4951966317017976,1
0.2827865539308216,1
0.03848565384930882,1
0.8835356793955571,1
-0.22123694191030455,0
-0.8636287847807768,0
2.2735582504197938,1
0.4959669677201654,1
0.6971248500579045,1
0.8531763026564388,1
0.52061006741807,1
0.450886012833487,1
0.5977795533389323,1
0.6713536970492138,1
-1.8177750374649293,0
-0.42145190597705195,1
-0.508009695383529,0
0.7807406565812973,1
-0.6065451172668815,0
0.7761924241842914,1
0.815765697635444,1
1.0633741947151285,1
-0.21326746443735484,0
0.5389386331660951,1
-0.7920204835667138,0
-0.08938447793533924,0
-0.6359278456082411,0
0.306886409284864,1
-0.6753701019837821,0
-0.8920986774737445,0
-0.630483486362116,0
-0.42734814491173434,0
0.9266696442116198,1
-0.6588421640257792,0
0.8131476466811737,1
0.9418189664482017,1
0.5499660012207028,1
-1.3192530615403946,0
-0.12519359389862528,0
-1.4893001150889715,0
-0.9084458884414717,0
0.2627443532428039,1
0.9597069125336337,1
0.6340706891257575,1
0.4861578306567647,1
-0.6969531083285676,0
-0.3443188039732011,1
2.0798388075667082,1
0.9032144475598842,1
-0.8070317291229199,0
0.9148629759510313,1
-1.8290066739046722,0
-0.38346033228903614,0
0.6899843032837766,1
-0.9609853718928123,0
-0.24100626897680355,1
1.0545748826843782,1
-0.4263671512786426,0
0.2151469308644588,1
-0.13391028449033252,0
2.197655009622822,1
2.2933275774862922,1
-0.8815715600970393,0
1.1353298706801445,1
0.7229927651729597,1
-0.09183085050731392,0
0.5642227846261326,1
0.9628288438030522,1
0.5426601042764911,1
1.0718936710999958,1
-1.6135661093169,0
0.335705555779043,1
0.5179689348486547,1
0.2689296099612536,1
0.19730779823619277,1
-1.2160018432032589,0
-0.1571086927304133,1
-0.009812843656778135,1
-0.04838104693501264,0
-0.7229587786178729,0
0.593092897463809,1
-0.3396720842661267,1
1.0552863314020617,1
-0.569399553788634,0
0.5779143542890993,1
0.12711036915811266,0
1.1550477135581592,1
-1.6503962653398836,0
-0.3320907455449936,0
-0.7650232161353082,0
1.170867980643341,1
-0.6628808787044923,0
0.2902844878110114,1
0.7030644720364787,1
0.3526922022512818,1
-1.5508017247565204,0
0.9471799455914981,1
0.4164241038839875,1
1.2085372331884643,1
1.3852986389178685,1
-0.5059860138239346,0
-0.34766560887521736,0
-0.7526718535623104,0
0.3015175396287824,1
2.1328594087666706,1
-0.8969256876580644,0
0.2574507327400863,1
0.6470472809779944,1
0.2204402750746532,1
0.49587564042963295,1
0.5346642004103762,1
-0.920694393722186,0
-0.6830308284611516,0
-1.1230422859930655,0
0.6153115536574009,1
0.06734965429489663,1
-0.05577207477223718,0
-1.169661260917175,0
0.5991023029485345,1
-0.554029721301916,0
0.7007144479756284,1
-1.1894186190774718,0
-0.9908062162529421,0
-0.6180796358023594,0
0.42052058570370143,1
0.7234307331742728,1
-0.6263144443333807,0
-1.5705710518230191,0
-1.321525310160449,0
-0.6797408950704412,0
-1.6339323704546942,0
0.309288347130491,1
0.5148948733438772,1
0.6883177741724346,1
-2.145398591394872,0
-0.374614244161129,0
0.7885827091125366,1
1.106122260457045,1
-1.6452137937701552,0
-1.1303451480292948,0
-1.8811093706034216,0
0.7002379091142431,1
0.686363318660466,1
-0.38340634144423813,0
0.647154409337914,1
0.20005369097458814,1
0.7549438897690722,1
-1.5715306370721125,0
0.7097536303502755,1
-0.7156082237587219,0
-0.3103462820124697,0
-0.7370956708935732,0
0.35745362006991366,1
-1.8301846299901292,0
1.1831915698748203,1
0.8345456964218761,1
0.8715886115265324,1
1.9998666584572544,1
-0.06688858954437508,0
-0.3886535387952574,0
0.3872675144335021,1
-1.3275055541765548,0
-1.40411404018716,0
0.4623172514989704,1
-0.5866476435777253,0
-2.3309557505445566,0
0.8260792077247627,1
-0.7505306516855914,0
-0.7532734558038805,0
-0.4961654592299354,0
-0.4827039359756199,0
0.14661565553276748,1
0.28174821256228344,1
-0.3922945139481308,1
-0.5177652209851352,0
-1.523396612878347,0
-0.7962643144773286,0
-0.414165171414486,0
-1.3880463613479779,0
1.0366452746809018,1
-0.4586729738158298,0
0.8769452735541369,1
-0.8166106051735027,0
-0.39698271778194877,0
-2.3132586894815046,0
0.6796362327833277,1
0.7600100501171275,1
2.305793958987749,1
0.6294839816738214,1
-0.3189053410502952,0
0.6536832693851209,1
2.023933174175146,1
0.8091117919249053,1
-1.6218674823482706,0
0.3614206837440832,1
0.35923232225308066,0
0.7656056939509606,1
0.9508387854101301,1
-0.48498183478377244,0
0.5541664230020865,1
0.5236543292689906,1
-1.6552652256058487,0
-1.9228235616157203,0
-0.6555858471425562,0
0.66477320519023,1
-0.2671672305640078,0
2.518763067732505,1
-0.9440001269442053,0
-0.5372457269421477,0
0.032828040964888686,0
-0.42810376379143417,0
-1.6710438826968008,0
0.6433493172306609,1
0.22331951550885054,0
-0.5483459217317143,0
-0.9300228701550434,0
-0.9033313296066882,0
0.5634412504011098,1
0.44284131253253955,1
-1.4851717548327397,0
1.9702740446483895,1
0.3310552566142977,1
-0.5175364589689259,1
0.3413082833180431,0
-1.9587662633039384,0
-0.8257486462059513,0
0.5926650962789365,1
-0.49576775845944,0
-1.1164849968202244,0
0.49981375011119633,1
0.6655059601782041,1
-0.40842639617188703,0
-0.46382047161226375,0
-0.553282199943321,0
-0.42567948034435976,0
-0.406782450377974,0
1.07944259833172,1
-0.5484500903890597,0
0.21277554366570847,1
0.5382028805566257,1
0.828380724384877,1
-0.7387495736948944,0
-0.895444648228856,0
-1.0766897348007796,0
-1.146305841180354,0
-0.51862924602893,0
0.25254182922670493,1
-0.814469769695006,0
0.8207300648649891,1
1.156368215194216,1
0.702691344182141,1
0.2602174834788012,1
-0.4755435516271721,0
0.6570241162420288,1
0.9022810947448723,1
0.7587139030012935,1
0.5250060031935726,1
-0.7012530750826683,0
-0.5661205180531523,0
-1.6140668773347102,0
0.6896702531637364,1
0.3264768856644214,1
2.6254144483862767,1
0.5737357498123293,1
-0.5490673438869813,0
-0.4993215342608487,0
0.5417310632947436,1
-0.5730515270098199,0
-0.9301068964226964,0
0.6947459707507797,1
0.29820905716681706,1
-0.1373393656639144,1
-1.9217489783597705,0
0.5742743019197633,1
-0.7205370345212904,0
-1.2253096592781378,0
0.5233968954409043,1
-0.7622271986828312,0
-1.7444635062992637,0
-1.8332161779885034,0
0.7123842898903263,1
-0.8064836077726715,0
0.3869809090521758,1
-0.7432247547413795,0
-0.4628201532400113,0
1.2565031010404852,1
0.6272032718818991,1
2.114610257515879,1
1.1447516604914656,1
2.1992477107572785,1
-0.4524884402283588,0
1.0544707140270326,1
-0.4798930270454853,0
0.4512872050203221,1
0.53352547957844,1
0.6090484062670991,1
1.2137961096263024,1
-0.4163156339850118,0
1.1933177691980466,1
0.5157779850704423,1
0.6029590036095773,1
-0.5221550909049172,0
-1.4508934177191766,0
0.4742994409966578,1
-0.5373057860354248,1
0.5036275683744053,1
0.22704917140949968,1
-0.7256597410523526,0
0.7705368359114858,1
0.20727984434300079,1
-1.5345010526612737,0
0.1055275063864245,1
0.530179177240982,1
1.032914275041953,1
-0.2606388838529225,0
-1.2058332203295365,0
-0.2423808679457526,0
0.12229337005429253,0
-0.9462808367361274,0
2.323464386651842,1
0.6528080522696267,1
-1.890968833791137,0
0.44265950214302374,1
-0.7864184374179715,0
0.31156905692241316,1
-0.6305760794266715,0
0.4187048136759096,1
0.23219155976599046,1
0.49611487455744524,1
-1.2357711702697582,0
2.340953003926419,1
1.1748170406246576,1
-0.7294308877324858,0
-0.4184732482346987,1
-0.016677516233129245,0
-0.436786428068335,0
-0.48526136140004034,0
0.5360468487672703,1
-1.0569204077342806,0
0.8803170930193337,1
1.0663271769757596,1
0.604360202433281,1
-1.7849770034119752,0
0.3951898516675709,1
0.7228337991029777,1
-0.47540720129765496,0
0.4142809073043384,1
1.2034071937619513,1
0.46813409718125154,1
0.1428377265951384,1
0.5554005149310293,1
0.23049179236828382,1
0.5182517431006108,1
2.7144525194956666,1
0.5175364340898787,1
-2.14311788160295,0
1.9505047175818913,1
0.8777957185038971,1
0.6465574752666189,1
-0.500172435053213,0
0.770263655947594,1
0.6773555229914056,1
-1.9048419219229535,0
0.567371271757282,1
0.49177903079969465,1
0.42404302122980597,1
0.4404708113532986,1
-1.446187337191854,0
-0.14156133917075095,0
-1.9808863462404658,0
